instance,subset,path,dimension,bks,bks_routes,cost,gap_pct,routes,iterations,time,time_limit,seed,feasible,mode,status,error,wall_time
X-n5061-k184,XL,cvrplib/XL/XL-n5061-k184.vrp,5061,,,610921.0,,187,0,0.008594171999902755,0.0,0,True,sweep_construction_only,ok,,0.0782281290003084
X-n5174-k55,XL,cvrplib/XL/XL-n5174-k55.vrp,5174,,,715873.0,,56,0,0.005852002999745309,0.0,0,True,sweep_construction_only,ok,,0.08442740099962975
X-n5288-k1246,XL,cvrplib/XL/XL-n5288-k1246.vrp,5288,,,3337845.0,,1417,0,0.009690615999716101,0.0,0,True,sweep_construction_only,ok,,0.0856553610001356
X-n5406-k783,XL,cvrplib/XL/XL-n5406-k783.vrp,5406,,,1907723.0,,850,0,0.008502575999955297,0.0,0,True,sweep_construction_only,ok,,0.07593976600037422
X-n5526-k553,XL,cvrplib/XL/XL-n5526-k553.vrp,5526,,,877622.0,,553,0,0.009236040000359935,0.0,0,True,sweep_construction_only,ok,,0.08706372399956308
X-n4951-k203,XL,cvrplib/XL/XL-n4951-k203.vrp,4951,,,1744091.0,,207,0,0.006706499999381776,0.0,0,True,sweep_construction_only,ok,,0.8898469380001188
X-n5649-k401,XL,cvrplib/XL/XL-n5649-k401.vrp,5649,,,2290142.0,,465,0,0.0074264069999117055,0.0,0,True,sweep_construction_only,ok,,0.08129468700008147
X-n5774-k290,XL,cvrplib/XL/XL-n5774-k290.vrp,5774,,,1002083.0,,301,0,0.007195305000095686,0.0,0,True,sweep_construction_only,ok,,0.08289647800029343
X-n5902-k122,XL,cvrplib/XL/XL-n5902-k122.vrp,5902,,,1912230.0,,123,0,0.016113868000502407,0.0,0,True,sweep_construction_only,ok,,0.182664756000122
X-n6034-k61,XL,cvrplib/XL/XL-n6034-k61.vrp,6034,,,669884.0,,62,0,0.016185765999580326,0.0,0,True,sweep_construction_only,ok,,0.17192901799990068
X-n6168-k1922,XL,cvrplib/XL/XL-n6168-k1922.vrp,6168,,,2422400.0,,2432,0,0.0115731109999615,0.0,0,True,sweep_construction_only,ok,,0.11927095600003668
X-n6305-k1042,XL,cvrplib/XL/XL-n6305-k1042.vrp,6305,,,2174425.0,,1177,0,0.01158546200076671,0.0,0,True,sweep_construction_only,ok,,0.08068926799933251
X-n6445-k628,XL,cvrplib/XL/XL-n6445-k628.vrp,6445,,,2814374.0,,659,0,0.011395376000109536,0.0,0,True,sweep_construction_only,ok,,0.164814538000428
X-n6588-k473,XL,cvrplib/XL/XL-n6588-k473.vrp,6588,,,1097043.0,,493,0,0.023085861000254226,0.0,0,True,sweep_construction_only,ok,,0.17645012800039694
X-n6734-k330,XL,cvrplib/XL/XL-n6734-k330.vrp,6734,,,1756213.0,,338,0,0.017766029999620514,0.0,0,True,sweep_construction_only,ok,,0.17071714300072927
X-n6884-k148,XL,cvrplib/XL/XL-n6884-k148.vrp,6884,,,1109809.0,,156,0,0.02016536300016014,0.0,0,True,sweep_construction_only,ok,,0.1310983599996689
X-n7037-k38,XL,cvrplib/XL/XL-n7037-k38.vrp,7037,,,1119646.0,,38,0,0.010399446999144857,0.0,0,True,sweep_construction_only,ok,,0.08099028600008751
X-n7193-k1683,XL,cvrplib/XL/XL-n7193-k1683.vrp,7193,,,4470977.0,,1888,0,0.011666519999380398,0.0,0,True,sweep_construction_only,ok,,0.07898203500008094
X-n7353-k1471,XL,cvrplib/XL/XL-n7353-k1471.vrp,7353,,,2708698.0,,1471,0,0.01190156200027559,0.0,0,True,sweep_construction_only,ok,,0.08809752599972853
X-n7516-k859,XL,cvrplib/XL/XL-n7516-k859.vrp,7516,,,1206958.0,,925,0,0.023968530999809445,0.0,0,True,sweep_construction_only,ok,,0.17455903700010822
X-n7683-k602,XL,cvrplib/XL/XL-n7683-k602.vrp,7683,,,1857105.0,,628,0,0.026509831000112172,0.0,0,True,sweep_construction_only,ok,,0.18078302899994014
X-n7854-k365,XL,cvrplib/XL/XL-n7854-k365.vrp,7854,,,1438306.0,,397,0,0.012642130000131147,0.0,0,True,sweep_construction_only,ok,,0.13382911200005765
X-n8028-k294,XL,cvrplib/XL/XL-n8028-k294.vrp,8028,,,1396281.0,,301,0,0.01285232400005043,0.0,0,True,sweep_construction_only,ok,,0.08378362499934155
X-n8207-k108,XL,cvrplib/XL/XL-n8207-k108.vrp,8207,,,778779.0,,109,0,0.02499948900003801,0.0,0,True,sweep_construction_only,ok,,0.17499923199920886
X-n8389-k2028,XL,cvrplib/XL/XL-n8389-k2028.vrp,8389,,,5414385.0,,2407,0,0.03880719599965232,0.0,0,True,sweep_construction_only,ok,,0.19571421399996325
X-n8575-k1297,XL,cvrplib/XL/XL-n8575-k1297.vrp,8575,,,2307251.0,,1414,0,0.03408779300025344,0.0,0,True,sweep_construction_only,ok,,0.14354375299990352
X-n8766-k1032,XL,cvrplib/XL/XL-n8766-k1032.vrp,8766,,,2049433.0,,1097,0,0.03192329699959373,0.0,0,True,sweep_construction_only,ok,,0.19108360599966545
X-n8960-k634,XL,cvrplib/XL/XL-n8960-k634.vrp,8960,,,3097423.0,,655,0,0.03179305599951476,0.0,0,True,sweep_construction_only,ok,,0.14143846100068913
X-n9160-k379,XL,cvrplib/XL/XL-n9160-k379.vrp,9160,,,1657342.0,,415,0,0.025406456999917282,0.0,0,True,sweep_construction_only,ok,,0.1500580820002142
X-n9363-k209,XL,cvrplib/XL/XL-n9363-k209.vrp,9363,,,1301608.0,,209,0,0.014645551000285195,0.0,0,True,sweep_construction_only,ok,,0.13306198400005087
X-n9571-k55,XL,cvrplib/XL/XL-n9571-k55.vrp,9571,,,2230942.0,,56,0,0.024811350000163657,0.0,0,True,sweep_construction_only,ok,,0.14983426700018754
X-n9784-k2774,XL,cvrplib/XL/XL-n9784-k2774.vrp,9784,,,6428658.0,,3265,0,0.01994770600049378,0.0,0,True,sweep_construction_only,ok,,0.10001434600053472
XML100_1111_01,XML,cvrplib/XML/XML100_1111_01.vrp,101,,,30613.0,,25,0,0.004477546999623883,0.0,0,True,clarke_wright_construction_only,ok,,0.08900838299996394
XML100_1111_02,XML,cvrplib/XML/XML100_1111_02.vrp,101,,,39206.0,,25,0,0.00865848399917013,0.0,0,True,clarke_wright_construction_only,ok,,0.15068231300028856
XML100_1111_03,XML,cvrplib/XML/XML100_1111_03.vrp,101,,,26902.0,,25,0,0.0060249839998505195,0.0,0,True,clarke_wright_construction_only,ok,,0.074060873000235
XML100_1111_05,XML,cvrplib/XML/XML100_1111_05.vrp,101,,,33606.0,,25,0,0.005065241999545833,0.0,0,True,clarke_wright_construction_only,ok,,0.07142794499941374
XML100_1111_04,XML,cvrplib/XML/XML100_1111_04.vrp,101,,,38100.0,,34,0,0.006088714000725304,0.0,0,True,clarke_wright_construction_only,ok,,0.12427469900012511
XML100_1111_07,XML,cvrplib/XML/XML100_1111_07.vrp,101,,,43734.0,,34,0,0.004856364000261237,0.0,0,True,clarke_wright_construction_only,ok,,0.06670479999957024
XML100_1111_06,XML,cvrplib/XML/XML100_1111_06.vrp,101,,,27836.0,,25,0,0.009823008999774174,0.0,0,True,clarke_wright_construction_only,ok,,0.15153739800007315
XML100_1111_08,XML,cvrplib/XML/XML100_1111_08.vrp,101,,,30775.0,,25,0,0.006121409000115818,0.0,0,True,clarke_wright_construction_only,ok,,0.06608493600015208
XML100_1111_10,XML,cvrplib/XML/XML100_1111_10.vrp,101,,,34323.0,,34,0,0.0049112939996120986,0.0,0,True,clarke_wright_construction_only,ok,,0.06545996200020454
XML100_1111_09,XML,cvrplib/XML/XML100_1111_09.vrp,101,,,45335.0,,34,0,0.004781801999342861,0.0,0,True,clarke_wright_construction_only,ok,,0.14722442199945363
XML100_1111_12,XML,cvrplib/XML/XML100_1111_12.vrp,101,,,33666.0,,25,0,0.006080049000047438,0.0,0,True,clarke_wright_construction_only,ok,,0.09859139500076708
XML100_1111_11,XML,cvrplib/XML/XML100_1111_11.vrp,101,,,33863.0,,25,0,0.009511572000519664,0.0,0,True,clarke_wright_construction_only,ok,,0.1536632389997976
XML100_1111_13,XML,cvrplib/XML/XML100_1111_13.vrp,101,,,32368.0,,25,0,0.01553612499992596,0.0,0,True,clarke_wright_construction_only,ok,,0.16794171899982757
XML100_1111_14,XML,cvrplib/XML/XML100_1111_14.vrp,101,,,34121.0,,25,0,0.0059343279999666265,0.0,0,True,clarke_wright_construction_only,ok,,0.16643996899983904
XML100_1111_16,XML,cvrplib/XML/XML100_1111_16.vrp,101,,,30206.0,,34,0,0.004247352000675164,0.0,0,True,clarke_wright_construction_only,ok,,0.06859975399947871
XML100_1111_15,XML,cvrplib/XML/XML100_1111_15.vrp,101,,,39724.0,,34,0,0.010147300999960862,0.0,0,True,clarke_wright_construction_only,ok,,0.15035770699978457
XML100_1111_18,XML,cvrplib/XML/XML100_1111_18.vrp,101,,,29606.0,,26,0,0.0056516140002713655,0.0,0,True,clarke_wright_construction_only,ok,,0.06492139700003463
XML100_1111_17,XML,cvrplib/XML/XML100_1111_17.vrp,101,,,34478.0,,25,0,0.017643053999563563,0.0,0,True,clarke_wright_construction_only,ok,,0.14696302199990896
XML100_1111_19,XML,cvrplib/XML/XML100_1111_19.vrp,101,,,23407.0,,25,0,0.005612519000351313,0.0,0,True,clarke_wright_construction_only,ok,,0.12065180100034922
XML100_1111_20,XML,cvrplib/XML/XML100_1111_20.vrp,101,,,36965.0,,25,0,0.005422406000434421,0.0,0,True,clarke_wright_construction_only,ok,,0.11199027099974046
XML100_1111_22,XML,cvrplib/XML/XML100_1111_22.vrp,101,,,56384.0,,34,0,0.005670549000569736,0.0,0,True,clarke_wright_construction_only,ok,,0.07411674899958598
XML100_1111_21,XML,cvrplib/XML/XML100_1111_21.vrp,101,,,25803.0,,25,0,0.009333007000350335,0.0,0,True,clarke_wright_construction_only,ok,,0.13820506799947907
XML100_1111_23,XML,cvrplib/XML/XML100_1111_23.vrp,101,,,37841.0,,25,0,0.006765946999621519,0.0,0,True,clarke_wright_construction_only,ok,,0.09550310000031459
XML100_1111_25,XML,cvrplib/XML/XML100_1111_25.vrp,101,,,34259.0,,25,0,0.005650127999615506,0.0,0,True,clarke_wright_construction_only,ok,,0.0698002320004889
XML100_1111_24,XML,cvrplib/XML/XML100_1111_24.vrp,101,,,37701.0,,25,0,0.015332461999605584,0.0,0,True,clarke_wright_construction_only,ok,,0.14288400700024795
XML100_1111_26,XML,cvrplib/XML/XML100_1111_26.vrp,101,,,38408.0,,34,0,0.00897125000028609,0.0,0,True,clarke_wright_construction_only,ok,,0.14311884600010671
XML100_1111_27,XML,cvrplib/XML/XML100_1111_27.vrp,101,,,35345.0,,25,0,0.010102818000632396,0.0,0,True,clarke_wright_construction_only,ok,,0.13687908399970183
XML100_1112_01,XML,cvrplib/XML/XML100_1112_01.vrp,101,,,25367.0,,20,0,0.004581203999805439,0.0,0,True,clarke_wright_construction_only,ok,,0.08049466600004962
XML100_1112_02,XML,cvrplib/XML/XML100_1112_02.vrp,101,,,23515.0,,17,0,0.006311682000159635,0.0,0,True,clarke_wright_construction_only,ok,,0.13474547199984954
XML100_1112_03,XML,cvrplib/XML/XML100_1112_03.vrp,101,,,27608.0,,20,0,0.007335979000345105,0.0,0,True,clarke_wright_construction_only,ok,,0.07399875600003725
XML100_1112_04,XML,cvrplib/XML/XML100_1112_04.vrp,101,,,21519.0,,20,0,0.006043899000360398,0.0,0,True,clarke_wright_construction_only,ok,,0.06975153399980627
XML100_1112_05,XML,cvrplib/XML/XML100_1112_05.vrp,101,,,28790.0,,20,0,0.009168284999759635,0.0,0,True,clarke_wright_construction_only,ok,,0.15364154999952007
XML100_1112_07,XML,cvrplib/XML/XML100_1112_07.vrp,101,,,23991.0,,17,0,0.006711554000503384,0.0,0,True,clarke_wright_construction_only,ok,,0.07847841500006325
XML100_1112_06,XML,cvrplib/XML/XML100_1112_06.vrp,101,,,23760.0,,17,0,0.010144027999558602,0.0,0,True,clarke_wright_construction_only,ok,,0.1663602050002737
XML100_1112_09,XML,cvrplib/XML/XML100_1112_09.vrp,101,,,25509.0,,15,0,0.00436307299969485,0.0,0,True,clarke_wright_construction_only,ok,,0.0701447849996839
XML100_1112_08,XML,cvrplib/XML/XML100_1112_08.vrp,101,,,22184.0,,15,0,0.005115512999509519,0.0,0,True,clarke_wright_construction_only,ok,,0.10869010599981266
XML100_1112_10,XML,cvrplib/XML/XML100_1112_10.vrp,101,,,26221.0,,20,0,0.004527412000243203,0.0,0,True,clarke_wright_construction_only,ok,,0.1334094809999442
XML100_1112_11,XML,cvrplib/XML/XML100_1112_11.vrp,101,,,23428.0,,17,0,0.00855476600008842,0.0,0,True,clarke_wright_construction_only,ok,,0.15176151899959223
XML100_1112_12,XML,cvrplib/XML/XML100_1112_12.vrp,101,,,20224.0,,17,0,0.0067226909995952155,0.0,0,True,clarke_wright_construction_only,ok,,0.07251247699969099
XML100_1112_13,XML,cvrplib/XML/XML100_1112_13.vrp,101,,,22353.0,,15,0,0.005801792000056594,0.0,0,True,clarke_wright_construction_only,ok,,0.09306462999938958
XML100_1112_14,XML,cvrplib/XML/XML100_1112_14.vrp,101,,,27006.0,,20,0,0.004360142999757954,0.0,0,True,clarke_wright_construction_only,ok,,0.09320084000046336
XML100_1112_15,XML,cvrplib/XML/XML100_1112_15.vrp,101,,,24965.0,,20,0,0.005997105999995256,0.0,0,True,clarke_wright_construction_only,ok,,0.07261117100006231
XML100_1112_16,XML,cvrplib/XML/XML100_1112_16.vrp,101,,,19823.0,,15,0,0.005408698999417538,0.0,0,True,clarke_wright_construction_only,ok,,0.07062917199982621
XML100_1112_17,XML,cvrplib/XML/XML100_1112_17.vrp,101,,,25421.0,,17,0,0.004742760999761231,0.0,0,True,clarke_wright_construction_only,ok,,0.07267531900015456
XML100_1112_18,XML,cvrplib/XML/XML100_1112_18.vrp,101,,,24431.0,,17,0,0.005760852000094019,0.0,0,True,clarke_wright_construction_only,ok,,0.0836246230001052
XML100_1112_19,XML,cvrplib/XML/XML100_1112_19.vrp,101,,,23385.0,,17,0,0.006155516000035277,0.0,0,True,clarke_wright_construction_only,ok,,0.15039671500016993
XML100_1112_20,XML,cvrplib/XML/XML100_1112_20.vrp,101,,,19474.0,,17,0,0.0057292640003652195,0.0,0,True,clarke_wright_construction_only,ok,,0.07521089200054121
XML100_1112_22,XML,cvrplib/XML/XML100_1112_22.vrp,101,,,24237.0,,17,0,0.0048307570004908484,0.0,0,True,clarke_wright_construction_only,ok,,0.07231828199928714
XML100_1112_21,XML,cvrplib/XML/XML100_1112_21.vrp,101,,,24580.0,,20,0,0.00515646999974706,0.0,0,True,clarke_wright_construction_only,ok,,0.11599657399983698
XML100_1112_23,XML,cvrplib/XML/XML100_1112_23.vrp,101,,,25669.0,,20,0,0.005220331000600709,0.0,0,True,clarke_wright_construction_only,ok,,0.08293558599962125
XML100_1112_24,XML,cvrplib/XML/XML100_1112_24.vrp,101,,,24810.0,,17,0,0.004388878999634471,0.0,0,True,clarke_wright_construction_only,ok,,0.0639333440003611
XML100_1112_25,XML,cvrplib/XML/XML100_1112_25.vrp,101,,,23081.0,,20,0,0.004603933999533183,0.0,0,True,clarke_wright_construction_only,ok,,0.1040223709997008
XML100_1112_26,XML,cvrplib/XML/XML100_1112_26.vrp,101,,,17746.0,,15,0,0.006386545000168553,0.0,0,True,clarke_wright_construction_only,ok,,0.10290079700007482
XML100_1112_27,XML,cvrplib/XML/XML100_1112_27.vrp,101,,,21642.0,,20,0,0.012413594999998168,0.0,0,True,clarke_wright_construction_only,ok,,0.17843617099970288
XML100_1113_01,XML,cvrplib/XML/XML100_1113_01.vrp,101,,,16114.0,,10,0,0.014999030999206298,0.0,0,True,clarke_wright_construction_only,ok,,0.1935920880005142
XML100_1113_02,XML,cvrplib/XML/XML100_1113_02.vrp,101,,,13784.0,,10,0,0.004318590999901062,0.0,0,True,clarke_wright_construction_only,ok,,0.07552733800002898
XML100_1113_03,XML,cvrplib/XML/XML100_1113_03.vrp,101,,,17585.0,,10,0,0.01127844999973604,0.0,0,True,clarke_wright_construction_only,ok,,0.17686302200036152
XML100_1113_04,XML,cvrplib/XML/XML100_1113_04.vrp,101,,,20196.0,,13,0,0.008482346000164398,0.0,0,True,clarke_wright_construction_only,ok,,0.15035859599993273
XML100_1113_05,XML,cvrplib/XML/XML100_1113_05.vrp,101,,,18672.0,,10,0,0.006013799999891489,0.0,0,True,clarke_wright_construction_only,ok,,0.06771607599966956
XML100_1113_06,XML,cvrplib/XML/XML100_1113_06.vrp,101,,,16436.0,,10,0,0.014836383999863756,0.0,0,True,clarke_wright_construction_only,ok,,0.15247892000024876
XML100_1113_07,XML,cvrplib/XML/XML100_1113_07.vrp,101,,,15523.0,,10,0,0.010318128999642795,0.0,0,True,clarke_wright_construction_only,ok,,0.15953950899984193
XML100_1113_08,XML,cvrplib/XML/XML100_1113_08.vrp,101,,,19856.0,,13,0,0.005978185999993002,0.0,0,True,clarke_wright_construction_only,ok,,0.13862630800031184
XML100_1113_09,XML,cvrplib/XML/XML100_1113_09.vrp,101,,,17654.0,,12,0,0.009140415000729263,0.0,0,True,clarke_wright_construction_only,ok,,0.13328458799969667
XML100_1113_10,XML,cvrplib/XML/XML100_1113_10.vrp,101,,,16922.0,,10,0,0.015686791999542038,0.0,0,True,clarke_wright_construction_only,ok,,0.15535513299982995
XML100_1113_11,XML,cvrplib/XML/XML100_1113_11.vrp,101,,,17134.0,,12,0,0.013928596000368998,0.0,0,True,clarke_wright_construction_only,ok,,0.1507915550000689
XML100_1113_12,XML,cvrplib/XML/XML100_1113_12.vrp,101,,,16047.0,,12,0,0.009620569000617252,0.0,0,True,clarke_wright_construction_only,ok,,0.1554823269998451
XML100_1113_13,XML,cvrplib/XML/XML100_1113_13.vrp,101,,,16537.0,,10,0,0.014236766000067291,0.0,0,True,clarke_wright_construction_only,ok,,0.16539151000051788
XML100_1113_14,XML,cvrplib/XML/XML100_1113_14.vrp,101,,,16203.0,,10,0,0.005099860999507655,0.0,0,True,clarke_wright_construction_only,ok,,0.08241759300017293
XML100_1113_15,XML,cvrplib/XML/XML100_1113_15.vrp,101,,,17822.0,,13,0,0.005109769999762648,0.0,0,True,clarke_wright_construction_only,ok,,0.13513096000042424
XML100_1113_16,XML,cvrplib/XML/XML100_1113_16.vrp,101,,,16531.0,,12,0,0.009977665999940655,0.0,0,True,clarke_wright_construction_only,ok,,0.1536790899999687
XML100_1113_17,XML,cvrplib/XML/XML100_1113_17.vrp,101,,,20543.0,,10,0,0.008934390000831627,0.0,0,True,clarke_wright_construction_only,ok,,0.15199997699983214
XML100_1113_18,XML,cvrplib/XML/XML100_1113_18.vrp,101,,,19056.0,,11,0,0.009902065999995102,0.0,0,True,clarke_wright_construction_only,ok,,0.1400309999999081
XML100_1113_19,XML,cvrplib/XML/XML100_1113_19.vrp,101,,,13020.0,,10,0,0.005311728000378935,0.0,0,True,clarke_wright_construction_only,ok,,0.11961878600050113
XML100_1113_20,XML,cvrplib/XML/XML100_1113_20.vrp,101,,,20139.0,,10,0,0.004414691999954812,0.0,0,True,clarke_wright_construction_only,ok,,0.1432036980004341
XML100_1113_21,XML,cvrplib/XML/XML100_1113_21.vrp,101,,,20197.0,,12,0,0.006191298000885581,0.0,0,True,clarke_wright_construction_only,ok,,0.07522776600035286
XML100_1113_22,XML,cvrplib/XML/XML100_1113_22.vrp,101,,,14983.0,,10,0,0.006613685000047553,0.0,0,True,clarke_wright_construction_only,ok,,0.15675522299989098
XML100_1113_23,XML,cvrplib/XML/XML100_1113_23.vrp,101,,,17117.0,,12,0,0.009242954000001191,0.0,0,True,clarke_wright_construction_only,ok,,0.15453636499933054
XML100_1113_24,XML,cvrplib/XML/XML100_1113_24.vrp,101,,,20685.0,,13,0,0.005258862000118825,0.0,0,True,clarke_wright_construction_only,ok,,0.07060024900056305
XML100_1113_25,XML,cvrplib/XML/XML100_1113_25.vrp,101,,,17767.0,,12,0,0.009115484000176366,0.0,0,True,clarke_wright_construction_only,ok,,0.1357614980006474
XML100_1113_26,XML,cvrplib/XML/XML100_1113_26.vrp,101,,,18198.0,,10,0,0.006271403999562608,0.0,0,True,clarke_wright_construction_only,ok,,0.06755053600045358
XML100_1114_01,XML,cvrplib/XML/XML100_1114_01.vrp,101,,,14561.0,,8,0,0.006031071000506927,0.0,0,True,clarke_wright_construction_only,ok,,0.06940096100061055
XML100_1113_27,XML,cvrplib/XML/XML100_1113_27.vrp,101,,,15208.0,,12,0,0.014306234000287077,0.0,0,True,clarke_wright_construction_only,ok,,0.12191024299954734
XML100_1114_02,XML,cvrplib/XML/XML100_1114_02.vrp,101,,,13492.0,,7,0,0.00973380499999621,0.0,0,True,clarke_wright_construction_only,ok,,0.13994412099964393
XML100_1114_03,XML,cvrplib/XML/XML100_1114_03.vrp,101,,,16924.0,,7,0,0.013451972999973805,0.0,0,True,clarke_wright_construction_only,ok,,0.15151698299996497
XML100_1114_04,XML,cvrplib/XML/XML100_1114_04.vrp,101,,,14656.0,,8,0,0.009533039999951143,0.0,0,True,clarke_wright_construction_only,ok,,0.08531462000064494
XML100_1114_05,XML,cvrplib/XML/XML100_1114_05.vrp,101,,,14982.0,,9,0,0.00450290299977496,0.0,0,True,clarke_wright_construction_only,ok,,0.10880110200014315
XML100_1114_06,XML,cvrplib/XML/XML100_1114_06.vrp,101,,,14598.0,,9,0,0.006010488999891095,0.0,0,True,clarke_wright_construction_only,ok,,0.12775696799963043
XML100_1114_07,XML,cvrplib/XML/XML100_1114_07.vrp,101,,,14323.0,,9,0,0.006489011999292416,0.0,0,True,clarke_wright_construction_only,ok,,0.07326186499994947
XML100_1114_08,XML,cvrplib/XML/XML100_1114_08.vrp,101,,,16106.0,,8,0,0.005067617999884533,0.0,0,True,clarke_wright_construction_only,ok,,0.0671434819996648
XML100_1114_10,XML,cvrplib/XML/XML100_1114_10.vrp,101,,,14707.0,,9,0,0.004780641999786894,0.0,0,True,clarke_wright_construction_only,ok,,0.07886458299981314
XML100_1114_09,XML,cvrplib/XML/XML100_1114_09.vrp,101,,,12367.0,,9,0,0.00478767999993579,0.0,0,True,clarke_wright_construction_only,ok,,0.14378989599936176
XML100_1114_11,XML,cvrplib/XML/XML100_1114_11.vrp,101,,,12064.0,,8,0,0.00598385800003598,0.0,0,True,clarke_wright_construction_only,ok,,0.15562360000058106
XML100_1114_12,XML,cvrplib/XML/XML100_1114_12.vrp,101,,,12321.0,,9,0,0.007531066000410647,0.0,0,True,clarke_wright_construction_only,ok,,0.16222930799995083
XML100_1114_13,XML,cvrplib/XML/XML100_1114_13.vrp,101,,,14230.0,,9,0,0.0068502739995892625,0.0,0,True,clarke_wright_construction_only,ok,,0.09426511300080165
XML100_1114_14,XML,cvrplib/XML/XML100_1114_14.vrp,101,,,15457.0,,8,0,0.00724026399984723,0.0,0,True,clarke_wright_construction_only,ok,,0.08031933999973262
XML100_1114_15,XML,cvrplib/XML/XML100_1114_15.vrp,101,,,11346.0,,7,0,0.0043039719994339976,0.0,0,True,clarke_wright_construction_only,ok,,0.067639309999322
XML100_1114_16,XML,cvrplib/XML/XML100_1114_16.vrp,101,,,13471.0,,7,0,0.0050234559994351,0.0,0,True,clarke_wright_construction_only,ok,,0.07284598600017489
XML100_1114_17,XML,cvrplib/XML/XML100_1114_17.vrp,101,,,14756.0,,7,0,0.005723601999306993,0.0,0,True,clarke_wright_construction_only,ok,,0.09042683500047133
XML100_1114_18,XML,cvrplib/XML/XML100_1114_18.vrp,101,,,14115.0,,9,0,0.014192790999913996,0.0,0,True,clarke_wright_construction_only,ok,,0.14576580399989325
XML100_1114_19,XML,cvrplib/XML/XML100_1114_19.vrp,101,,,13781.0,,8,0,0.005683713000507851,0.0,0,True,clarke_wright_construction_only,ok,,0.06493532700005744
XML100_1114_20,XML,cvrplib/XML/XML100_1114_20.vrp,101,,,17911.0,,9,0,0.00863794799988682,0.0,0,True,clarke_wright_construction_only,ok,,0.13594333799937885
XML100_1114_21,XML,cvrplib/XML/XML100_1114_21.vrp,101,,,12480.0,,8,0,0.004890234000413329,0.0,0,True,clarke_wright_construction_only,ok,,0.09490762499990524
XML100_1114_23,XML,cvrplib/XML/XML100_1114_23.vrp,101,,,12815.0,,7,0,0.004666001000259712,0.0,0,True,clarke_wright_construction_only,ok,,0.08485261699934199
XML100_1114_22,XML,cvrplib/XML/XML100_1114_22.vrp,101,,,13268.0,,8,0,0.008739433000300778,0.0,0,True,clarke_wright_construction_only,ok,,0.14723179199972947
XML100_1114_24,XML,cvrplib/XML/XML100_1114_24.vrp,101,,,15108.0,,8,0,0.005948549999629904,0.0,0,True,clarke_wright_construction_only,ok,,0.14099323700065725
XML100_1114_25,XML,cvrplib/XML/XML100_1114_25.vrp,101,,,16334.0,,7,0,0.01336802700006956,0.0,0,True,clarke_wright_construction_only,ok,,0.11516470399965328
XML100_1114_26,XML,cvrplib/XML/XML100_1114_26.vrp,101,,,14070.0,,8,0,0.005404854000516934,0.0,0,True,clarke_wright_construction_only,ok,,0.10940006900000299
XML100_1114_27,XML,cvrplib/XML/XML100_1114_27.vrp,101,,,13324.0,,7,0,0.008818588000394811,0.0,0,True,clarke_wright_construction_only,ok,,0.14451196800018806
XML100_1115_01,XML,cvrplib/XML/XML100_1115_01.vrp,101,,,12483.0,,5,0,0.0066383480007061735,0.0,0,True,clarke_wright_construction_only,ok,,0.08680508600082248
XML100_1115_03,XML,cvrplib/XML/XML100_1115_03.vrp,101,,,12560.0,,6,0,0.0059996059999321005,0.0,0,True,clarke_wright_construction_only,ok,,0.10378421899986279
XML100_1115_02,XML,cvrplib/XML/XML100_1115_02.vrp,101,,,11574.0,,6,0,0.013052086000243435,0.0,0,True,clarke_wright_construction_only,ok,,0.16582670499974483
XML100_1115_04,XML,cvrplib/XML/XML100_1115_04.vrp,101,,,9874.0,,5,0,0.010121333999450144,0.0,0,True,clarke_wright_construction_only,ok,,0.15682665900021675
XML100_1115_05,XML,cvrplib/XML/XML100_1115_05.vrp,101,,,11559.0,,5,0,0.014044119999198301,0.0,0,True,clarke_wright_construction_only,ok,,0.15880115800064232
XML100_1115_06,XML,cvrplib/XML/XML100_1115_06.vrp,101,,,11884.0,,7,0,0.0043472209999890765,0.0,0,True,clarke_wright_construction_only,ok,,0.0721822859995882
XML100_1115_07,XML,cvrplib/XML/XML100_1115_07.vrp,101,,,14079.0,,6,0,0.004309134999857633,0.0,0,True,clarke_wright_construction_only,ok,,0.10057013200002984
XML100_1115_08,XML,cvrplib/XML/XML100_1115_08.vrp,101,,,11472.0,,5,0,0.004925857999296568,0.0,0,True,clarke_wright_construction_only,ok,,0.12456872499933525
XML100_1115_10,XML,cvrplib/XML/XML100_1115_10.vrp,101,,,12505.0,,6,0,0.0061303720003706985,0.0,0,True,clarke_wright_construction_only,ok,,0.072399258000587
XML100_1115_09,XML,cvrplib/XML/XML100_1115_09.vrp,101,,,12880.0,,6,0,0.004268253999725857,0.0,0,True,clarke_wright_construction_only,ok,,0.12804320900067978
XML100_1115_12,XML,cvrplib/XML/XML100_1115_12.vrp,101,,,12655.0,,6,0,0.006215749999682885,0.0,0,True,clarke_wright_construction_only,ok,,0.10609728600047674
XML100_1115_11,XML,cvrplib/XML/XML100_1115_11.vrp,101,,,11959.0,,6,0,0.014987006000410474,0.0,0,True,clarke_wright_construction_only,ok,,0.1411272020004617
XML100_1115_13,XML,cvrplib/XML/XML100_1115_13.vrp,101,,,11806.0,,5,0,0.0045225800004118355,0.0,0,True,clarke_wright_construction_only,ok,,0.08100153299983504
XML100_1115_14,XML,cvrplib/XML/XML100_1115_14.vrp,101,,,11807.0,,5,0,0.013318083999365626,0.0,0,True,clarke_wright_construction_only,ok,,0.14092169900050067
