instance,subset,path,dimension,bks,bks_routes,cost,gap_pct,routes,iterations,time,time_limit,seed,feasible,mode,status,error,wall_time
XML100_2172_13,XML,cvrplib/XML/XML100_2172_13.vrp,101,,,16894.0,,16,0,0.006067416999940178,0.0,0,True,clarke_wright_construction_only,ok,,0.07024781800009805
XML100_2172_14,XML,cvrplib/XML/XML100_2172_14.vrp,101,,,19888.0,,24,0,0.015115479000087362,0.0,0,True,clarke_wright_construction_only,ok,,0.15202495599987742
XML100_2172_15,XML,cvrplib/XML/XML100_2172_15.vrp,101,,,15609.0,,16,0,0.013990926000587933,0.0,0,True,clarke_wright_construction_only,ok,,0.12941706700075883
XML100_2172_16,XML,cvrplib/XML/XML100_2172_16.vrp,101,,,14738.0,,17,0,0.008910747000300034,0.0,0,True,clarke_wright_construction_only,ok,,0.15054645700001856
XML100_2172_17,XML,cvrplib/XML/XML100_2172_17.vrp,101,,,23139.0,,26,0,0.009440167000320798,0.0,0,True,clarke_wright_construction_only,ok,,0.13532276999922033
XML100_2172_18,XML,cvrplib/XML/XML100_2172_18.vrp,101,,,17205.0,,18,0,0.014027428000190412,0.0,0,True,clarke_wright_construction_only,ok,,0.15443677100029163
XML100_2172_19,XML,cvrplib/XML/XML100_2172_19.vrp,101,,,20873.0,,22,0,0.009449533000406518,0.0,0,True,clarke_wright_construction_only,ok,,0.14060170999982802
XML100_2172_20,XML,cvrplib/XML/XML100_2172_20.vrp,101,,,17042.0,,17,0,0.008257125999989512,0.0,0,True,clarke_wright_construction_only,ok,,0.13148868799999036
XML100_2172_21,XML,cvrplib/XML/XML100_2172_21.vrp,101,,,20167.0,,22,0,0.009698050999759289,0.0,0,True,clarke_wright_construction_only,ok,,0.1295393079999485
XML100_2172_22,XML,cvrplib/XML/XML100_2172_22.vrp,101,,,15714.0,,15,0,0.009866816000794643,0.0,0,True,clarke_wright_construction_only,ok,,0.10286232299949916
XML100_2172_23,XML,cvrplib/XML/XML100_2172_23.vrp,101,,,22248.0,,23,0,0.014098816000114311,0.0,0,True,clarke_wright_construction_only,ok,,0.14428232599948387
XML100_2172_24,XML,cvrplib/XML/XML100_2172_24.vrp,101,,,21874.0,,23,0,0.005880254999283352,0.0,0,True,clarke_wright_construction_only,ok,,0.06645235700034391
XML100_2172_25,XML,cvrplib/XML/XML100_2172_25.vrp,101,,,18696.0,,20,0,0.004762532000313513,0.0,0,True,clarke_wright_construction_only,ok,,0.07815138499972818
XML100_2172_26,XML,cvrplib/XML/XML100_2172_26.vrp,101,,,17713.0,,19,0,0.004849062999710441,0.0,0,True,clarke_wright_construction_only,ok,,0.06492088600043644
XML100_2172_27,XML,cvrplib/XML/XML100_2172_27.vrp,101,,,18178.0,,18,0,0.014059981999707816,0.0,0,True,clarke_wright_construction_only,ok,,0.14348144699943077
XML100_2173_01,XML,cvrplib/XML/XML100_2173_01.vrp,101,,,13131.0,,9,0,0.005962160999843036,0.0,0,True,clarke_wright_construction_only,ok,,0.1474907070005429
XML100_2173_02,XML,cvrplib/XML/XML100_2173_02.vrp,101,,,13014.0,,10,0,0.013629845999275858,0.0,0,True,clarke_wright_construction_only,ok,,0.13873033500021847
XML100_2173_03,XML,cvrplib/XML/XML100_2173_03.vrp,101,,,13910.0,,12,0,0.00837800099998276,0.0,0,True,clarke_wright_construction_only,ok,,0.13185809099923063
XML100_2173_04,XML,cvrplib/XML/XML100_2173_04.vrp,101,,,12940.0,,11,0,0.004842132999328896,0.0,0,True,clarke_wright_construction_only,ok,,0.07739646899972286
XML100_2173_05,XML,cvrplib/XML/XML100_2173_05.vrp,101,,,15282.0,,13,0,0.005099668000184465,0.0,0,True,clarke_wright_construction_only,ok,,0.06279063599959045
XML100_2173_06,XML,cvrplib/XML/XML100_2173_06.vrp,101,,,13644.0,,13,0,0.005547040999772435,0.0,0,True,clarke_wright_construction_only,ok,,0.06599625200033188
XML100_2173_07,XML,cvrplib/XML/XML100_2173_07.vrp,101,,,12813.0,,10,0,0.004457067000657844,0.0,0,True,clarke_wright_construction_only,ok,,0.06421186100033083
XML100_2173_08,XML,cvrplib/XML/XML100_2173_08.vrp,101,,,13898.0,,11,0,0.009244531999684114,0.0,0,True,clarke_wright_construction_only,ok,,0.14817929299988464
XML100_2173_09,XML,cvrplib/XML/XML100_2173_09.vrp,101,,,13901.0,,12,0,0.008788997000010568,0.0,0,True,clarke_wright_construction_only,ok,,0.1376515539996035
XML100_2173_11,XML,cvrplib/XML/XML100_2173_11.vrp,101,,,14944.0,,13,0,0.00593308700081252,0.0,0,True,clarke_wright_construction_only,ok,,0.06862819100024353
XML100_2173_10,XML,cvrplib/XML/XML100_2173_10.vrp,101,,,13155.0,,10,0,0.005385036000006949,0.0,0,True,clarke_wright_construction_only,ok,,0.13388397699964116
XML100_2173_12,XML,cvrplib/XML/XML100_2173_12.vrp,101,,,14249.0,,10,0,0.005673337999724026,0.0,0,True,clarke_wright_construction_only,ok,,0.08118351099983556
XML100_2173_13,XML,cvrplib/XML/XML100_2173_13.vrp,101,,,11919.0,,10,0,0.004551994999928866,0.0,0,True,clarke_wright_construction_only,ok,,0.11605138100003387
XML100_2173_14,XML,cvrplib/XML/XML100_2173_14.vrp,101,,,13709.0,,12,0,0.004362724999737111,0.0,0,True,clarke_wright_construction_only,ok,,0.11225875099989935
XML100_2173_15,XML,cvrplib/XML/XML100_2173_15.vrp,101,,,13891.0,,12,0,0.004272584000318602,0.0,0,True,clarke_wright_construction_only,ok,,0.08104568699945958
XML100_2173_17,XML,cvrplib/XML/XML100_2173_17.vrp,101,,,14397.0,,12,0,0.005963865000012447,0.0,0,True,clarke_wright_construction_only,ok,,0.06940446899989183
XML100_2173_16,XML,cvrplib/XML/XML100_2173_16.vrp,101,,,13325.0,,10,0,0.004499097000007168,0.0,0,True,clarke_wright_construction_only,ok,,0.10629077699923073
XML100_2173_18,XML,cvrplib/XML/XML100_2173_18.vrp,101,,,13998.0,,11,0,0.004976741999598744,0.0,0,True,clarke_wright_construction_only,ok,,0.06294074099969293
XML100_2173_19,XML,cvrplib/XML/XML100_2173_19.vrp,101,,,11867.0,,10,0,0.005057004000263987,0.0,0,True,clarke_wright_construction_only,ok,,0.0635263419999319
XML100_2173_20,XML,cvrplib/XML/XML100_2173_20.vrp,101,,,15367.0,,14,0,0.004439012000148068,0.0,0,True,clarke_wright_construction_only,ok,,0.06086422499993205
XML100_2173_22,XML,cvrplib/XML/XML100_2173_22.vrp,101,,,12949.0,,9,0,0.0062908629997764365,0.0,0,True,clarke_wright_construction_only,ok,,0.06321701700017002
XML100_2173_21,XML,cvrplib/XML/XML100_2173_21.vrp,101,,,13591.0,,11,0,0.01350004399955651,0.0,0,True,clarke_wright_construction_only,ok,,0.12703176500053814
XML100_2173_23,XML,cvrplib/XML/XML100_2173_23.vrp,101,,,14580.0,,13,0,0.004513322999628144,0.0,0,True,clarke_wright_construction_only,ok,,0.09706184700007725
XML100_2173_24,XML,cvrplib/XML/XML100_2173_24.vrp,101,,,16511.0,,14,0,0.00843277300009504,0.0,0,True,clarke_wright_construction_only,ok,,0.14463626500037208
XML100_2173_25,XML,cvrplib/XML/XML100_2173_25.vrp,101,,,13793.0,,11,0,0.004951859999891894,0.0,0,True,clarke_wright_construction_only,ok,,0.06342690000019502
XML100_2173_27,XML,cvrplib/XML/XML100_2173_27.vrp,101,,,12969.0,,10,0,0.004577243999847269,0.0,0,True,clarke_wright_construction_only,ok,,0.06345409499954258
XML100_2173_26,XML,cvrplib/XML/XML100_2173_26.vrp,101,,,16103.0,,14,0,0.009517718999632052,0.0,0,True,clarke_wright_construction_only,ok,,0.07394426399969234
XML100_2174_01,XML,cvrplib/XML/XML100_2174_01.vrp,101,,,11836.0,,8,0,0.0090776659999392,0.0,0,True,clarke_wright_construction_only,ok,,0.13721459099997446
XML100_2174_02,XML,cvrplib/XML/XML100_2174_02.vrp,101,,,11352.0,,9,0,0.005551745999582636,0.0,0,True,clarke_wright_construction_only,ok,,0.11261858299985761
XML100_2174_04,XML,cvrplib/XML/XML100_2174_04.vrp,101,,,11878.0,,8,0,0.005813677000332973,0.0,0,True,clarke_wright_construction_only,ok,,0.0648733859998174
XML100_2174_03,XML,cvrplib/XML/XML100_2174_03.vrp,101,,,10723.0,,7,0,0.005766113999925437,0.0,0,True,clarke_wright_construction_only,ok,,0.09528557900011947
XML100_2174_05,XML,cvrplib/XML/XML100_2174_05.vrp,101,,,11813.0,,7,0,0.0069675519998781965,0.0,0,True,clarke_wright_construction_only,ok,,0.14411560300050041
XML100_2174_06,XML,cvrplib/XML/XML100_2174_06.vrp,101,,,11287.0,,8,0,0.009133718000157387,0.0,0,True,clarke_wright_construction_only,ok,,0.15495429000020522
XML100_2174_07,XML,cvrplib/XML/XML100_2174_07.vrp,101,,,11664.0,,7,0,0.013939235000179906,0.0,0,True,clarke_wright_construction_only,ok,,0.13040771699979814
XML100_2174_08,XML,cvrplib/XML/XML100_2174_08.vrp,101,,,11319.0,,8,0,0.014978958000028797,0.0,0,True,clarke_wright_construction_only,ok,,0.1379078229992956
XML100_2174_10,XML,cvrplib/XML/XML100_2174_10.vrp,101,,,11663.0,,8,0,0.004515180999987933,0.0,0,True,clarke_wright_construction_only,ok,,0.06280730799971934
XML100_2174_09,XML,cvrplib/XML/XML100_2174_09.vrp,101,,,11397.0,,9,0,0.008350237999366072,0.0,0,True,clarke_wright_construction_only,ok,,0.12688319200060505
XML100_2174_11,XML,cvrplib/XML/XML100_2174_11.vrp,101,,,11399.0,,8,0,0.008854863999658846,0.0,0,True,clarke_wright_construction_only,ok,,0.1464819239999997
XML100_2174_12,XML,cvrplib/XML/XML100_2174_12.vrp,101,,,11659.0,,8,0,0.008392766999349988,0.0,0,True,clarke_wright_construction_only,ok,,0.13664517599954706
XML100_2174_13,XML,cvrplib/XML/XML100_2174_13.vrp,101,,,11901.0,,9,0,0.008524138000211678,0.0,0,True,clarke_wright_construction_only,ok,,0.12330734199986182
XML100_2174_14,XML,cvrplib/XML/XML100_2174_14.vrp,101,,,11466.0,,9,0,0.008822423999845341,0.0,0,True,clarke_wright_construction_only,ok,,0.13661029800005053
XML100_2174_15,XML,cvrplib/XML/XML100_2174_15.vrp,101,,,11856.0,,7,0,0.005252293000012287,0.0,0,True,clarke_wright_construction_only,ok,,0.06521522799994273
XML100_2174_16,XML,cvrplib/XML/XML100_2174_16.vrp,101,,,10933.0,,8,0,0.013777606000076048,0.0,0,True,clarke_wright_construction_only,ok,,0.13347722599974077
XML100_2174_17,XML,cvrplib/XML/XML100_2174_17.vrp,101,,,10867.0,,7,0,0.015021580999928119,0.0,0,True,clarke_wright_construction_only,ok,,0.14235601399923326
XML100_2174_19,XML,cvrplib/XML/XML100_2174_19.vrp,101,,,12165.0,,8,0,0.005407202999776928,0.0,0,True,clarke_wright_construction_only,ok,,0.06234077099998103
XML100_2174_18,XML,cvrplib/XML/XML100_2174_18.vrp,101,,,12581.0,,10,0,0.008500048000314564,0.0,0,True,clarke_wright_construction_only,ok,,0.14500974699967628
XML100_2174_20,XML,cvrplib/XML/XML100_2174_20.vrp,101,,,12032.0,,11,0,0.009432117999494949,0.0,0,True,clarke_wright_construction_only,ok,,0.1464210770000136
XML100_2174_21,XML,cvrplib/XML/XML100_2174_21.vrp,101,,,11596.0,,7,0,0.014030866000211972,0.0,0,True,clarke_wright_construction_only,ok,,0.15169081200019718
XML100_2174_23,XML,cvrplib/XML/XML100_2174_23.vrp,101,,,10896.0,,7,0,0.005569689999902039,0.0,0,True,clarke_wright_construction_only,ok,,0.061482318000344094
XML100_2174_22,XML,cvrplib/XML/XML100_2174_22.vrp,101,,,11532.0,,8,0,0.008323877000293578,0.0,0,True,clarke_wright_construction_only,ok,,0.13673796500006574
XML100_2174_24,XML,cvrplib/XML/XML100_2174_24.vrp,101,,,11192.0,,8,0,0.008796386000540224,0.0,0,True,clarke_wright_construction_only,ok,,0.12970438899992587
XML100_2174_25,XML,cvrplib/XML/XML100_2174_25.vrp,101,,,10918.0,,7,0,0.013761305000116408,0.0,0,True,clarke_wright_construction_only,ok,,0.12913624600059848
XML100_2174_27,XML,cvrplib/XML/XML100_2174_27.vrp,101,,,10892.0,,7,0,0.005427273999885074,0.0,0,True,clarke_wright_construction_only,ok,,0.06721063500026503
XML100_2174_26,XML,cvrplib/XML/XML100_2174_26.vrp,101,,,11506.0,,7,0,0.008259471999735979,0.0,0,True,clarke_wright_construction_only,ok,,0.1414707529993393
XML100_2175_01,XML,cvrplib/XML/XML100_2175_01.vrp,101,,,11252.0,,7,0,0.005197350000344159,0.0,0,True,clarke_wright_construction_only,ok,,0.07089421099954052
XML100_2175_02,XML,cvrplib/XML/XML100_2175_02.vrp,101,,,11102.0,,8,0,0.004224457999953302,0.0,0,True,clarke_wright_construction_only,ok,,0.06334778899963567
XML100_2175_03,XML,cvrplib/XML/XML100_2175_03.vrp,101,,,10329.0,,5,0,0.009839440999712679,0.0,0,True,clarke_wright_construction_only,ok,,0.12821717699989676
XML100_2175_04,XML,cvrplib/XML/XML100_2175_04.vrp,101,,,9663.0,,6,0,0.01337466899985884,0.0,0,True,clarke_wright_construction_only,ok,,0.137183025000013
XML100_2175_05,XML,cvrplib/XML/XML100_2175_05.vrp,101,,,10084.0,,6,0,0.008795812000244041,0.0,0,True,clarke_wright_construction_only,ok,,0.13758738900014578
XML100_2175_06,XML,cvrplib/XML/XML100_2175_06.vrp,101,,,9915.0,,5,0,0.0062254389995359816,0.0,0,True,clarke_wright_construction_only,ok,,0.0687258110001494
XML100_2175_07,XML,cvrplib/XML/XML100_2175_07.vrp,101,,,10014.0,,6,0,0.0047804790001464426,0.0,0,True,clarke_wright_construction_only,ok,,0.08854736600005708
XML100_2175_08,XML,cvrplib/XML/XML100_2175_08.vrp,101,,,10419.0,,5,0,0.009806078999645251,0.0,0,True,clarke_wright_construction_only,ok,,0.1489732459995139
XML100_2175_09,XML,cvrplib/XML/XML100_2175_09.vrp,101,,,9920.0,,6,0,0.004753101999995124,0.0,0,True,clarke_wright_construction_only,ok,,0.0658460760005255
XML100_2175_11,XML,cvrplib/XML/XML100_2175_11.vrp,101,,,11151.0,,6,0,0.004257718000189925,0.0,0,True,clarke_wright_construction_only,ok,,0.07339001600030315
XML100_2175_10,XML,cvrplib/XML/XML100_2175_10.vrp,101,,,9628.0,,5,0,0.013579672000560095,0.0,0,True,clarke_wright_construction_only,ok,,0.13751721999960864
XML100_2175_13,XML,cvrplib/XML/XML100_2175_13.vrp,101,,,10955.0,,7,0,0.004252445999554766,0.0,0,True,clarke_wright_construction_only,ok,,0.10569296900030167
XML100_2175_12,XML,cvrplib/XML/XML100_2175_12.vrp,101,,,10325.0,,7,0,0.008998289999908593,0.0,0,True,clarke_wright_construction_only,ok,,0.15200421499957883
XML100_2175_14,XML,cvrplib/XML/XML100_2175_14.vrp,101,,,9633.0,,5,0,0.0054431039998235065,0.0,0,True,clarke_wright_construction_only,ok,,0.07077569199918798
XML100_2175_15,XML,cvrplib/XML/XML100_2175_15.vrp,101,,,10122.0,,5,0,0.005455809000523004,0.0,0,True,clarke_wright_construction_only,ok,,0.13474009199944703
XML100_2175_16,XML,cvrplib/XML/XML100_2175_16.vrp,101,,,10117.0,,6,0,0.005252668000139238,0.0,0,True,clarke_wright_construction_only,ok,,0.06411489200036158
XML100_2175_17,XML,cvrplib/XML/XML100_2175_17.vrp,101,,,10616.0,,5,0,0.0043736950001402874,0.0,0,True,clarke_wright_construction_only,ok,,0.06508863899944117
XML100_2175_18,XML,cvrplib/XML/XML100_2175_18.vrp,101,,,9751.0,,5,0,0.005792543000097794,0.0,0,True,clarke_wright_construction_only,ok,,0.06678998499955924
XML100_2175_20,XML,cvrplib/XML/XML100_2175_20.vrp,101,,,10277.0,,5,0,0.005060060000687372,0.0,0,True,clarke_wright_construction_only,ok,,0.06637097199927666
XML100_2175_19,XML,cvrplib/XML/XML100_2175_19.vrp,101,,,9533.0,,5,0,0.005078075000710669,0.0,0,True,clarke_wright_construction_only,ok,,0.06951040800049668
XML100_2175_21,XML,cvrplib/XML/XML100_2175_21.vrp,101,,,11099.0,,7,0,0.013106783999319305,0.0,0,True,clarke_wright_construction_only,ok,,0.1372889980002583
XML100_2175_22,XML,cvrplib/XML/XML100_2175_22.vrp,101,,,9960.0,,5,0,0.009105520000048273,0.0,0,True,clarke_wright_construction_only,ok,,0.15495845199984615
XML100_2175_23,XML,cvrplib/XML/XML100_2175_23.vrp,101,,,10407.0,,5,0,0.0058114420007768786,0.0,0,True,clarke_wright_construction_only,ok,,0.06642113900034019
XML100_2175_24,XML,cvrplib/XML/XML100_2175_24.vrp,101,,,9487.0,,5,0,0.005271400999845355,0.0,0,True,clarke_wright_construction_only,ok,,0.09950962400034769
XML100_2175_26,XML,cvrplib/XML/XML100_2175_26.vrp,101,,,9431.0,,5,0,0.005454522000036377,0.0,0,True,clarke_wright_construction_only,ok,,0.06894055499924434
XML100_2175_25,XML,cvrplib/XML/XML100_2175_25.vrp,101,,,10485.0,,5,0,0.012342846000137797,0.0,0,True,clarke_wright_construction_only,ok,,0.1448024439996516
XML100_2175_27,XML,cvrplib/XML/XML100_2175_27.vrp,101,,,10369.0,,5,0,0.004103860999748576,0.0,0,True,clarke_wright_construction_only,ok,,0.05988816500030225
XML100_2176_01,XML,cvrplib/XML/XML100_2176_01.vrp,101,,,9653.0,,4,0,0.004206134999549249,0.0,0,True,clarke_wright_construction_only,ok,,0.06709895399944799
XML100_2176_02,XML,cvrplib/XML/XML100_2176_02.vrp,101,,,9734.0,,4,0,0.004303063000406837,0.0,0,True,clarke_wright_construction_only,ok,,0.06859487499968964
XML100_2176_03,XML,cvrplib/XML/XML100_2176_03.vrp,101,,,9445.0,,4,0,0.0059289050004736055,0.0,0,True,clarke_wright_construction_only,ok,,0.06704563200037228
XML100_2176_04,XML,cvrplib/XML/XML100_2176_04.vrp,101,,,9725.0,,4,0,0.004208910000670585,0.0,0,True,clarke_wright_construction_only,ok,,0.06437966200064693
XML100_2176_06,XML,cvrplib/XML/XML100_2176_06.vrp,101,,,8999.0,,3,0,0.0057539729996278766,0.0,0,True,clarke_wright_construction_only,ok,,0.0627815459993144
XML100_2176_05,XML,cvrplib/XML/XML100_2176_05.vrp,101,,,8777.0,,3,0,0.009428537000530923,0.0,0,True,clarke_wright_construction_only,ok,,0.130010656000195
XML100_2176_08,XML,cvrplib/XML/XML100_2176_08.vrp,101,,,8304.0,,3,0,0.00524341500022274,0.0,0,True,clarke_wright_construction_only,ok,,0.13049586399938562
XML100_2176_07,XML,cvrplib/XML/XML100_2176_07.vrp,101,,,8529.0,,3,0,0.008566308999434114,0.0,0,True,clarke_wright_construction_only,ok,,0.13896449300045788
XML100_2176_09,XML,cvrplib/XML/XML100_2176_09.vrp,101,,,9513.0,,4,0,0.013427437999780523,0.0,0,True,clarke_wright_construction_only,ok,,0.1348539279997567
XML100_2176_10,XML,cvrplib/XML/XML100_2176_10.vrp,101,,,10197.0,,4,0,0.00967744199988374,0.0,0,True,clarke_wright_construction_only,ok,,0.16486059199996816
XML100_2176_11,XML,cvrplib/XML/XML100_2176_11.vrp,101,,,9219.0,,3,0,0.008872987999893667,0.0,0,True,clarke_wright_construction_only,ok,,0.1270789420004803
XML100_2176_12,XML,cvrplib/XML/XML100_2176_12.vrp,101,,,8911.0,,3,0,0.004336451000199304,0.0,0,True,clarke_wright_construction_only,ok,,0.13238374299999123
XML100_2176_14,XML,cvrplib/XML/XML100_2176_14.vrp,101,,,9073.0,,3,0,0.006238850000045204,0.0,0,True,clarke_wright_construction_only,ok,,0.0646478520002347
XML100_2176_13,XML,cvrplib/XML/XML100_2176_13.vrp,101,,,9416.0,,3,0,0.008687472999554302,0.0,0,True,clarke_wright_construction_only,ok,,0.13671439700010524
XML100_2176_15,XML,cvrplib/XML/XML100_2176_15.vrp,101,,,9231.0,,3,0,0.004214178999973228,0.0,0,True,clarke_wright_construction_only,ok,,0.060616526000558224
XML100_2176_17,XML,cvrplib/XML/XML100_2176_17.vrp,101,,,9655.0,,3,0,0.005452729000353429,0.0,0,True,clarke_wright_construction_only,ok,,0.06113803500011272
XML100_2176_16,XML,cvrplib/XML/XML100_2176_16.vrp,101,,,9391.0,,4,0,0.009087299000384519,0.0,0,True,clarke_wright_construction_only,ok,,0.12832122700001491
XML100_2176_18,XML,cvrplib/XML/XML100_2176_18.vrp,101,,,9161.0,,4,0,0.004643473000214726,0.0,0,True,clarke_wright_construction_only,ok,,0.06325335499968787
XML100_2176_20,XML,cvrplib/XML/XML100_2176_20.vrp,101,,,10164.0,,4,0,0.006000934999974561,0.0,0,True,clarke_wright_construction_only,ok,,0.06629816300028324
XML100_2176_19,XML,cvrplib/XML/XML100_2176_19.vrp,101,,,9605.0,,4,0,0.013546918999963964,0.0,0,True,clarke_wright_construction_only,ok,,0.1447655179999856
XML100_2176_21,XML,cvrplib/XML/XML100_2176_21.vrp,101,,,9257.0,,3,0,0.009340452999822446,0.0,0,True,clarke_wright_construction_only,ok,,0.1546209899997848
XML100_2176_22,XML,cvrplib/XML/XML100_2176_22.vrp,101,,,8734.0,,3,0,0.006189801000800799,0.0,0,True,clarke_wright_construction_only,ok,,0.07574324799952592
XML100_2176_24,XML,cvrplib/XML/XML100_2176_24.vrp,101,,,9473.0,,4,0,0.00452186399979837,0.0,0,True,clarke_wright_construction_only,ok,,0.08692816999973729
XML100_2176_23,XML,cvrplib/XML/XML100_2176_23.vrp,101,,,9076.0,,3,0,0.009058906000063871,0.0,0,True,clarke_wright_construction_only,ok,,0.13523701099984464
XML100_2176_25,XML,cvrplib/XML/XML100_2176_25.vrp,101,,,8381.0,,3,0,0.004165650000686583,0.0,0,True,clarke_wright_construction_only,ok,,0.06613226500030578
XML100_2176_26,XML,cvrplib/XML/XML100_2176_26.vrp,101,,,9184.0,,4,0,0.009168079000119178,0.0,0,True,clarke_wright_construction_only,ok,,0.1413231780006754
XML100_2176_27,XML,cvrplib/XML/XML100_2176_27.vrp,101,,,9709.0,,4,0,0.009894552999867301,0.0,0,True,clarke_wright_construction_only,ok,,0.126882255000055
XML100_2211_01,XML,cvrplib/XML/XML100_2211_01.vrp,101,,,23223.0,,34,0,0.008833930000037071,0.0,0,True,clarke_wright_construction_only,ok,,0.14908768300028896
XML100_2211_02,XML,cvrplib/XML/XML100_2211_02.vrp,101,,,15836.0,,25,0,0.014417145000152232,0.0,0,True,clarke_wright_construction_only,ok,,0.14331441699960124
XML100_2211_03,XML,cvrplib/XML/XML100_2211_03.vrp,101,,,22862.0,,34,0,0.012848936999944272,0.0,0,True,clarke_wright_construction_only,ok,,0.14734274900001765
XML100_2211_04,XML,cvrplib/XML/XML100_2211_04.vrp,101,,,30344.0,,34,0,0.008873159999893687,0.0,0,True,clarke_wright_construction_only,ok,,0.1472108380003192
XML100_2211_06,XML,cvrplib/XML/XML100_2211_06.vrp,101,,,23476.0,,25,0,0.005763144999946235,0.0,0,True,clarke_wright_construction_only,ok,,0.10149831199942128
XML100_2211_05,XML,cvrplib/XML/XML100_2211_05.vrp,101,,,35581.0,,34,0,0.009441934000278707,0.0,0,True,clarke_wright_construction_only,ok,,0.14811544399981358
XML100_2211_07,XML,cvrplib/XML/XML100_2211_07.vrp,101,,,26929.0,,34,0,0.005742208000810933,0.0,0,True,clarke_wright_construction_only,ok,,0.08445239599950582
XML100_2211_08,XML,cvrplib/XML/XML100_2211_08.vrp,101,,,19903.0,,25,0,0.005846879999808152,0.0,0,True,clarke_wright_construction_only,ok,,0.0789140459992268
XML100_2211_10,XML,cvrplib/XML/XML100_2211_10.vrp,101,,,29442.0,,34,0,0.0059352539992687525,0.0,0,True,clarke_wright_construction_only,ok,,0.0713747460004015
XML100_2211_09,XML,cvrplib/XML/XML100_2211_09.vrp,101,,,19785.0,,26,0,0.009381321999171632,0.0,0,True,clarke_wright_construction_only,ok,,0.15583689300001424
XML100_2211_11,XML,cvrplib/XML/XML100_2211_11.vrp,101,,,27406.0,,34,0,0.013639916000101948,0.0,0,True,clarke_wright_construction_only,ok,,0.13053052899977047
XML100_2211_12,XML,cvrplib/XML/XML100_2211_12.vrp,101,,,19548.0,,34,0,0.009737098999721638,0.0,0,True,clarke_wright_construction_only,ok,,0.10830732799968246
XML100_2211_13,XML,cvrplib/XML/XML100_2211_13.vrp,101,,,17615.0,,25,0,0.005049804000009317,0.0,0,True,clarke_wright_construction_only,ok,,0.1006406890001017
XML100_2211_15,XML,cvrplib/XML/XML100_2211_15.vrp,101,,,25502.0,,34,0,0.005108936999931757,0.0,0,True,clarke_wright_construction_only,ok,,0.0693781569998464
XML100_2211_14,XML,cvrplib/XML/XML100_2211_14.vrp,101,,,20293.0,,25,0,0.01262634100021387,0.0,0,True,clarke_wright_construction_only,ok,,0.14393747599933704
XML100_2211_16,XML,cvrplib/XML/XML100_2211_16.vrp,101,,,27752.0,,34,0,0.004379965999760316,0.0,0,True,clarke_wright_construction_only,ok,,0.0626526179994471
XML100_2211_17,XML,cvrplib/XML/XML100_2211_17.vrp,101,,,26678.0,,34,0,0.0055415839997294825,0.0,0,True,clarke_wright_construction_only,ok,,0.06797498900050414
XML100_2211_18,XML,cvrplib/XML/XML100_2211_18.vrp,101,,,26755.0,,34,0,0.004147034999732568,0.0,0,True,clarke_wright_construction_only,ok,,0.05807776100027695
XML100_2211_19,XML,cvrplib/XML/XML100_2211_19.vrp,101,,,18418.0,,25,0,0.005260183000245888,0.0,0,True,clarke_wright_construction_only,ok,,0.06590049500027817
XML100_2211_21,XML,cvrplib/XML/XML100_2211_21.vrp,101,,,20565.0,,34,0,0.0046093539995126775,0.0,0,True,clarke_wright_construction_only,ok,,0.06422569500045938
XML100_2211_20,XML,cvrplib/XML/XML100_2211_20.vrp,101,,,25449.0,,34,0,0.014217283000107273,0.0,0,True,clarke_wright_construction_only,ok,,0.1324196759996994
XML100_2211_22,XML,cvrplib/XML/XML100_2211_22.vrp,101,,,20002.0,,25,0,0.004717430999335193,0.0,0,True,clarke_wright_construction_only,ok,,0.13534488499954023
XML100_2211_23,XML,cvrplib/XML/XML100_2211_23.vrp,101,,,33443.0,,34,0,0.004235418999996909,0.0,0,True,clarke_wright_construction_only,ok,,0.11572585800058732
XML100_2211_24,XML,cvrplib/XML/XML100_2211_24.vrp,101,,,26711.0,,34,0,0.005311042000357702,0.0,0,True,clarke_wright_construction_only,ok,,0.06759577399952832
XML100_2211_26,XML,cvrplib/XML/XML100_2211_26.vrp,101,,,20838.0,,25,0,0.0055415880005966756,0.0,0,True,clarke_wright_construction_only,ok,,0.06895087300017622
XML100_2211_25,XML,cvrplib/XML/XML100_2211_25.vrp,101,,,23808.0,,34,0,0.00992329500058986,0.0,0,True,clarke_wright_construction_only,ok,,0.15055403400037903
XML100_2212_01,XML,cvrplib/XML/XML100_2212_01.vrp,101,,,16809.0,,17,0,0.00595342700034962,0.0,0,True,clarke_wright_construction_only,ok,,0.07318841899996187
XML100_2211_27,XML,cvrplib/XML/XML100_2211_27.vrp,101,,,32271.0,,34,0,0.006018240000230435,0.0,0,True,clarke_wright_construction_only,ok,,0.11417266100033885
XML100_2212_02,XML,cvrplib/XML/XML100_2212_02.vrp,101,,,14874.0,,20,0,0.006019690999892191,0.0,0,True,clarke_wright_construction_only,ok,,0.09982426900023711
XML100_2212_03,XML,cvrplib/XML/XML100_2212_03.vrp,101,,,17002.0,,17,0,0.009886195999570191,0.0,0,True,clarke_wright_construction_only,ok,,0.14812935899954027
XML100_2212_04,XML,cvrplib/XML/XML100_2212_04.vrp,101,,,16267.0,,17,0,0.0053904070000498905,0.0,0,True,clarke_wright_construction_only,ok,,0.11621054300030664
