root	parent_relative	subtree	allocated_bytes	git_commit	git_source	content_sha256	restore_command_template
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep02/on_compact/campaign/workspaces/e0b22a0b-0ca9-464f-bef7-2e8182b1b123.checkpoint.3b3971a8	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep02/on_compact/campaign/workspaces/e0b22a0b-0ca9-464f-bef7-2e8182b1b123	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep02/on_compact/campaign/workspaces/e0b22a0b-0ca9-464f-bef7-2e8182b1b123	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep02/on_compact/campaign/workspaces/e7ee4097-1db4-4b1a-8b64-79810c0ffa76.checkpoint.7482027d	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep02/on_compact/campaign/workspaces/e7ee4097-1db4-4b1a-8b64-79810c0ffa76.checkpoint.7482027d	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep02/on_compact/campaign/workspaces/e7ee4097-1db4-4b1a-8b64-79810c0ffa76.checkpoint.fa471297	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep02/on_compact/campaign/workspaces/e7ee4097-1db4-4b1a-8b64-79810c0ffa76.checkpoint.fa471297	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep02/on_compact/campaign/workspaces/e7ee4097-1db4-4b1a-8b64-79810c0ffa76	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep02/on_compact/campaign/workspaces/e7ee4097-1db4-4b1a-8b64-79810c0ffa76	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep02/on_compact/campaign/workspaces/e9278cc3-a751-4366-bce4-6f05ae833942.checkpoint.18246d56	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep02/on_compact/campaign/workspaces/e9278cc3-a751-4366-bce4-6f05ae833942.checkpoint.18246d56	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep02/on_compact/campaign/workspaces/e9278cc3-a751-4366-bce4-6f05ae833942.checkpoint.c0a0d1f2	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep02/on_compact/campaign/workspaces/e9278cc3-a751-4366-bce4-6f05ae833942.checkpoint.c0a0d1f2	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep02/on_compact/campaign/workspaces/e9278cc3-a751-4366-bce4-6f05ae833942	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep02/on_compact/campaign/workspaces/e9278cc3-a751-4366-bce4-6f05ae833942	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/champions/champion_v1	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/champions/champion_v1	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/champions/champion_v2	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/champions/champion_v2	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/weight_opt_v2	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/weight_opt_v2	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/461dc035-5206-4a74-a776-934c5181556c.checkpoint.2f410f7a	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/461dc035-5206-4a74-a776-934c5181556c.checkpoint.2f410f7a	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/461dc035-5206-4a74-a776-934c5181556c.checkpoint.9f1490e1	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/461dc035-5206-4a74-a776-934c5181556c.checkpoint.9f1490e1	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/461dc035-5206-4a74-a776-934c5181556c	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/461dc035-5206-4a74-a776-934c5181556c	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/47ec47f1-09d9-4057-ae51-a6ba13279e40	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/47ec47f1-09d9-4057-ae51-a6ba13279e40	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/5f83d92b-1ab6-4ac3-ba63-ae362e5ed2f1.checkpoint.c3dab4c9	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/5f83d92b-1ab6-4ac3-ba63-ae362e5ed2f1.checkpoint.c3dab4c9	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/5f83d92b-1ab6-4ac3-ba63-ae362e5ed2f1.checkpoint.f1365919	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/5f83d92b-1ab6-4ac3-ba63-ae362e5ed2f1.checkpoint.f1365919	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/5f83d92b-1ab6-4ac3-ba63-ae362e5ed2f1	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/5f83d92b-1ab6-4ac3-ba63-ae362e5ed2f1	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/68e9cd7e-2a5a-4bde-8975-8abdd9af54ee.checkpoint.2a0fc902	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/68e9cd7e-2a5a-4bde-8975-8abdd9af54ee.checkpoint.2a0fc902	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/68e9cd7e-2a5a-4bde-8975-8abdd9af54ee.checkpoint.547e97bc	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/68e9cd7e-2a5a-4bde-8975-8abdd9af54ee.checkpoint.547e97bc	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/68e9cd7e-2a5a-4bde-8975-8abdd9af54ee	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/68e9cd7e-2a5a-4bde-8975-8abdd9af54ee	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/9931c959-1c6e-4e04-8b6f-6bf0a0256ac2.checkpoint.1155b30a	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/9931c959-1c6e-4e04-8b6f-6bf0a0256ac2.checkpoint.1155b30a	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/9931c959-1c6e-4e04-8b6f-6bf0a0256ac2.checkpoint.985a126b	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/9931c959-1c6e-4e04-8b6f-6bf0a0256ac2.checkpoint.985a126b	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/9931c959-1c6e-4e04-8b6f-6bf0a0256ac2	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/9931c959-1c6e-4e04-8b6f-6bf0a0256ac2	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/a31b6330-19a5-4824-8118-600be8a9c2ee.checkpoint.12a49aea	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/a31b6330-19a5-4824-8118-600be8a9c2ee.checkpoint.12a49aea	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/a31b6330-19a5-4824-8118-600be8a9c2ee.checkpoint.b5122379	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/a31b6330-19a5-4824-8118-600be8a9c2ee.checkpoint.b5122379	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/a31b6330-19a5-4824-8118-600be8a9c2ee	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/a31b6330-19a5-4824-8118-600be8a9c2ee	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/da55dd68-488d-4f15-92be-7a6b7ef37308.checkpoint.22e1c0ac	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/da55dd68-488d-4f15-92be-7a6b7ef37308.checkpoint.22e1c0ac	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/da55dd68-488d-4f15-92be-7a6b7ef37308.checkpoint.f653f8f3	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/da55dd68-488d-4f15-92be-7a6b7ef37308.checkpoint.f653f8f3	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/da55dd68-488d-4f15-92be-7a6b7ef37308	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/da55dd68-488d-4f15-92be-7a6b7ef37308	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/fa5d75b4-915c-4862-bbde-858b66be2cf1.checkpoint.1ac46cf9	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/fa5d75b4-915c-4862-bbde-858b66be2cf1.checkpoint.1ac46cf9	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/fa5d75b4-915c-4862-bbde-858b66be2cf1.checkpoint.8f67073f	data	9682944	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
v04-warehouse-longrun-regression-3x24r-20260616T071323Z	rep03/on_compact/campaign/workspaces/fa5d75b4-915c-4862-bbde-858b66be2cf1.checkpoint.8f67073f	tests	106496	f384884d4fe45d5f87cabdab193054b1f66e9c79	surrogate/tests	6421b91de97dcff6251ebfc4a2c6fac826b3bf9e622f0f3a9a3b51adcbb561a5	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
